unit_id;time;fdi;sav;gdp;gdp_ppp_pc;price;pop;gg_bal;gg_debt;dep_old;dep_young;fin_depth;trade;credit
BDI;2006;0,00248148;-1,464;5,414;684,137;2,744;1,982618;-1,007;130,255;5,189286;85,898047;26,077577;54,15179;29,99748
BDI;2007;0,0368891;14,642;3,44;712,26;8,412;1,982572;-2,51;129,613;5,0958487;84,646715;24,339691;41,482312;25,329753
BDI;2008;0,23784604;19,025;4,907;744,013;24,407;2,370951;-2,704;102,515;5,0076167;83,656067;24,851913;47,417918;21,014846
BDI;2009;0,02002576;21,718;3,803;759,933;10,557;2,364996;-5,145;25,69;4,9216468;82,889807;25,91773;49,925873;24,461484
BDI;2010;0,0385118;7,798;5,053;789,144;6,496;2,370123;-3,637;40,284;4,8398184;82,322056;26,983953;48,095696;26,379871
BDI;2011;0,14242338;6,384;4,19;819,515;9,583;2,373613;-3,928;36,878;4,7881301;82,894357;23,912851;47,019205;27,913416
BDI;2012;0,02446705;2,728;4,018;847,801;18,176;2,375573;-3,527;37,12;4,7314797;83,393006;22,981705;46,41898;26,090927
BDI;2013;0,25363023;1,623;4,472;879,053;7,938;2,364975;-1,713;32,79;4,6854289;83,879027;21,760029;41,641174;23,936101
KHM;2001;3,7538815;17,766;8,148;1175,407;-0,117;2,024689;-5,146;34,869;5,5824333;71,406925;14,127146;113,86315;5,5721804
KHM;2002;3,3871478;17,754;6,579;1248,274;-0,036;1,87441;-6,381;39,748;5,6026923;68,484717;17,234908;119,69295;5,6345037
KHM;2003;1,8028381;18,51;8,506;1357,424;1,027;1,75491;-6,169;43,099;5,6309583;66,241148;18,01135;123,08081;6,5723121
KHM;2004;2,461977;15,656;10,341;1513,811;3,925;1,648621;-3,562;42,703;5,6613082;64,26378;19,986774;134,51142;7,9791651
KHM;2005;5,9936028;16,411;13,25;1742,119;6,349;1,562001;-0,384;37,427;5,6878134;62,250484;19,268805;136,83193;7,2236449
KHM;2006;6,6424979;21,871;10,771;1959,914;6,143;1,478976;-0,172;32,852;5,7354634;60,105373;23,366339;144,61609;8,864193
KHM;2007;10,03895;19,342;10,213;2186,541;7,668;1,406514;-0,538;30,521;5,7794136;58,042434;32,211276;138,26815;12,902108
KHM;2008;7,8746811;11,996;6,692;2345,648;24,997;1,401352;0,503;27,76;5,8220235;56,069892;28,360056;133,32026;16,227474
KHM;2009;4,9136871;14,443;0,087;2331,441;-0,663;1,445637;-4,05;29,146;5,8700981;54,338306;37,479415;105,13848;19,14436
KHM;2010;6,5395943;10,521;5,963;2462,23;3,997;1,550419;-2,849;29,367;5,9303629;52,949618;41,605745;113,60372;22,735256
KHM;2011;6,2002256;11,834;7,07;2646,492;5,478;1,656924;-4,076;30,298;5,9985174;52,017849;39,074369;113,58184;24,159373
KHM;2012;10,252829;12,497;7,313;2841,957;2,925;1,757825;-3,794;32,051;6,0654;51,046825;50,04049;131,26557;33,837723
KHM;2013;8,8327096;11,263;7,428;3056,969;2,955;1,489126;-2,123;33,002;6,1450691;50,185977;53,648317;139,61382;40,282701
CMR;2001;0,76076267;14,087;4,514;2030,629;4,45;2,76059;0,717;70,807;6,5734109;87,647352;14,437721;45,134308;15,24808
CMR;2002;5,5308668;15,05;4,009;2086,052;2,817;2,75952;1,744;64,295;6,5277506;87,004948;16,291249;40,65013;14,850343
CMR;2003;2,4686121;15,501;4,031;2153,125;0,63;2,762441;0,655;60,268;6,4689936;86,283685;15,908078;40,149653;15,358903
CMR;2004;0,5459281;17,01;3,702;2231,743;0,25;2,763107;-0,543;61,622;6,4009525;85,48172;16,238208;39,231349;14,663624
CMR;2005;1,4679699;13,364;2,297;2292,265;1,993;2,761696;3,562;51,546;6,3262991;84,610476;16,341267;41,925879;13,774248
CMR;2006;0,3290233;15,86;3,222;2372,403;4,906;2,758376;32,832;15,863;6,2972854;84,179319;16,468699;43,957627;9,3182827
CMR;2007;0,92664894;16,419;3,257;2446,358;1,125;2,763914;4,669;11,956;6,2559881;83,571867;18,135859;48,53558;6,9721497
CMR;2008;0,08966061;14,864;2,885;2496,404;5,338;2,761826;2,232;9,715;6,2051861;82,860007;19,37684;52,342144;6,6974095
CMR;2009;3,1789937;17,561;1,932;2494,111;3,04;2,762902;-0,048;10,092;6,1474509;82,120128;19,838926;37,065176;7,8457246
CMR;2010;2,2679351;17,524;3,269;2543,531;1,279;2,468527;-1,085;11,527;6,0848036;81,384665;21,305501;40,361;10,27727
CMR;2011;2,4538463;17,456;4,14;2637,585;2,94;2,466395;-2,598;13,245;6,066468;80,940001;21,881766;44,859561;13,316822
CMR;2012;1,986074;17,099;4,598;2741,158;2,382;2,47229;-1,59;15,429;6,0385908;80,427588;20,300877;45,402777;14,354723
CMR;2013;1,1006994;17,76;5,583;2869,632;2,05;2,467215;-3,951;18,657;6,0022625;79,84253;20,931656;49,566771;15,482926
CAF;2001;0,55631183;7,157;0,396;744,94;3,843;1,797924;-0,883;103,34;7,3203568;78,381443;15,914628;39,7305;14,332066
CAF;2002;0,56933182;8,084;0,268;745,681;2,298;1,686561;-1,187;100,528;7,3251685;78,287059;14,932872;36,108565;13,865845
CAF;2003;0,99144134;4,311;-6,834;697,032;4,353;1,658587;-3,262;102,657;7,308818;77,918313;14,386667;36,231226;15,003038
CAF;2004;1,1889013;5,106;2,632;722,975;-2,244;1,65721;-1,791;103,927;7,2764561;77,422923;16,060621;33,243955;17,168579
CAF;2005;0,74798141;3,278;2,468;751,658;2,885;1,705961;-4,588;108,771;7,2309989;76,868294;17,896196;34,734885;17,559232
CAF;2006;2,3525475;7,211;4,771;797,385;6,694;1,776601;9,036;94,744;7,2238547;76,327263;15,781194;36,070855;18,075267
CAF;2007;3,34192;4,458;4,608;840,725;0,935;1,84303;1,079;66,412;7,2010126;75,636369;13,999419;37,568513;17,911171
CAF;2008;5,8986484;2,785;2,054;858,477;9,262;1,881387;-1,26;59,188;7,1615098;74,827106;15,176829;34,437551;18,184615
CAF;2009;2,1334914;4,111;1,709;863,049;3,522;1,916992;-0,589;32,494;7,1021541;73,91483;16,108344;33,920097;19,998293
CAF;2010;3,0976606;4,115;3,047;882,892;1,491;1,949923;-1,452;32,311;7,023294;72,926166;17,795863;38,317064;22,656342
CAF;2011;1,6810898;4,62;3,301;912,956;1,195;1,935177;-2,373;32,921;6,9955224;72,081148;19,226392;37,875698;25,43867
CAF;2012;3,280462;10,36;4,113;949,392;5,874;1,942676;-0,002;33,078;6,9462851;71,230346;18,262173;36,410317;26,437355
CAF;2013;0,05179246;5,671;-36,047;605,192;6,552;1,949038;-6,332;52,295;6,8840135;70,355067;27,997376;38,777454;36,490022
TCD;2001;26,903032;8,74;11,658;1063,706;12,431;2,469914;-4,585;56,267;5,8854502;101,74974;12,068305;64,321908;13,048977
TCD;2002;46,493704;-19,252;8,491;1143,165;5,192;2,474034;-5,292;50,309;5,8294078;102,11364;13,254924;126,35081;11,458338
TCD;2003;26,041297;11,791;14,722;1221,979;-1,753;9,035735;-5,598;41,005;5,7629332;102,23895;11,611948;83,378915;11,452821
TCD;2004;10,573069;10,767;33,629;1636,904;-4,803;2,469261;-2,387;30,223;5,6888013;102,1212;8,1622319;101,76859;7,9069947
TCD;2005;-1,4946225;21,749;7,935;1779,155;3,675;2,465111;-0,069;25,64;5,6093568;101,74045;7,2180833;85,846745;6,4115864
TCD;2006;-3,7511473;26,785;0,648;1800,694;7,707;2,470611;2,226;26,243;5,5659682;101,8743;9,7727254;95,913229;4,3530904
TCD;2007;-3,723414;30,499;3,271;1862,524;-7,44;2,474265;2,535;22,15;5,5110919;101,7023;9,679566;84,731024;0,82072386
TCD;2008;4,5028399;25,603;3,053;1909,3;8,337;2,465921;3,627;19,954;5,4436143;101,25794;10,924077;80,289666;-1,2703935
TCD;2009;4,0595519;21,064;4,223;1956,142;10,103;2,466755;-9,218;31,668;5,3607971;100,59104;11,051506;77,109464;7,1847912
TCD;2010;2,9364313;25,524;13,544;2193,386;-2,123;2,475864;-4,161;20,661;5,2635951;99,752062;11,466783;80,390709;7,646012
TCD;2011;2,3186152;22,837;0,083;2185,872;1,891;2,463774;2,393;20,711;5,2011683;99,340199;12,052089;80,681075;6,0945223
TCD;2012;2,771516;22,804;8,882;2364,745;7,676;2,469727;0,475;17,909;5,1216813;98,668322;12,42087;80,57562;5,5046411
TCD;2013;4,1577146;18,265;5,694;2478,19;0,221;2,473803;-2,072;18,658;5,0389195;97,810774;13,318941;72,648916;7,2738743
CHL;2001;5,8058319;20,771;3,342;11889,361;3,569;1,12368;-0,496;14,395;11,982792;39,602673;86,565315;61,41428;82,139539
CHL;2002;3,5922218;21,113;2,17;12257,82;2,489;0,614599;-1,174;15,087;12,130876;38,665375;86,242565;61,937071;84,674319
CHL;2003;5,5336694;20,851;3,387;12787,285;2,81;1,07917;-0,418;12,641;12,281819;37,666541;77,965583;65,122376;83,521499
CHL;2004;7,127764;22,863;6,797;13888,312;1,055;1,03016;2,047;10,294;12,457418;36,677036;74,943875;68,258814;82,564367
CHL;2005;5,613801;23,522;6,305;15084,652;3,052;1,01347;4,54;6,997;12,671374;35,739722;73,399207;69,967389;79,491049
CHL;2006;4,7186492;25,269;5,825;16285,682;3,392;1,027796;7,448;4,994;12,914316;34,917102;74,276342;71,944754;78,720396
CHL;2007;7,2414761;24,718;5,207;17405,471;4,408;1,053699;7,927;3,89;13,189787;34,11602;80,002643;75,787873;85,263761
CHL;2008;8,434072;22,342;3,234;18120,956;8,716;1,096661;4,132;4,919;13,491232;33,348721;77,270231;81,041381;102,7097
CHL;2009;7,4945967;22,417;-1,033;17866,612;1,484;1,132178;-4,089;5,834;13,80672;32,617994;71,658055;66,76845;105,73447
CHL;2010;7,2287066;24,085;5,74;18910,72;1,411;1,113643;-0,366;8,6;14,130705;31,926275;67,064879;69,729298;104,7757
CHL;2011;9,3464475;22,535;5,754;20187,713;3,34;1,107173;1,407;11,153;14,457521;31,33723;75,396677;72,9472;109,24414
CHL;2012;10,72913;21,837;5,525;21460,057;3,007;1,089317;0,687;12,03;14,793225;30,769768;78,194964;68,812722;113,11864
CHL;2013;6,9626372;20,658;4,31;22508,913;1,928;1,066236;-0,472;12,81;15,148992;30,231935;82,275138;65,470194;115,63917
CHN;2001;3,3207984;37,323;8,3;3198,23;0,7;0,695053;-2,599;37,324;9,9030814;35,095502;141,84399;38,25469;122,31387
CHN;2002;3,372837;39,043;9,082;3519,476;-0,8;0,645113;-2,891;37,58;10,036936;33,234785;146,24976;42,46062;142,66271
CHN;2003;2,9975274;42,774;10,025;3925,873;1,2;0,600747;-2,405;37,175;10,148823;31,248192;154,51502;51,611838;151,05206
CHN;2004;3,1985675;45,959;10,085;4414,648;3,9;0,587159;-1,518;35,215;10,24854;29,372339;150,84282;59,446509;139,63846
CHN;2005;4,9021646;46,694;11,31;5042,251;1,8;0,589085;-1,415;34,092;10,345869;27,740251;152,24242;62,896418;133,60555
CHN;2006;4,8821646;48,867;12,677;5825,18;1,5;0,527835;-1,154;32,226;10,46019;26,589732;158,78388;64,769458;132,65749
CHN;2007;4,8079849;50,926;14,162;6791,935;4,8;0,516738;0,059;34,642;10,574127;25,505661;150,52724;62,280566;126,72934
CHN;2008;4,0978474;51,908;9,635;7553,909;5,9;0,508058;-0,025;31,587;10,705329;24,580504;150,01233;56,802054;119,77163
CHN;2009;3,3021733;50,609;9,2;8271,153;-0,7;0,486758;-1,79;36,119;10,873456;23,882948;176,55468;43,586613;143,09563
CHN;2010;4,5199006;50,896;10,6;9215,399;3,3;0,47918;-1,215;36,012;11,092444;23,426314;177,51197;49,332518;143,63407
CHN;2011;4,4256886;48,828;9,5;10249,94;5,4;0,479121;0,547;35,603;11,359882;23,13343;175,90364;48,830927;142,10662
CHN;2012;3,493722;49,05;7,748;11191,931;2,646;0,495302;0,019;37,051;11,660441;23,076846;182,38286;45,712353;150,8255
CHN;2013;3,6651913;48,189;7,685;12188,404;2,624;0,492126;-1,099;39,419;12,019631;23,195152;188,17852;43,904874;157,64923
COL;2001;2,5884428;14,976;1,678;6798,44;7,966;1,277295;-2,9;34,848;7,512475;48,198052;28,509147;33,901112;38,459136
COL;2002;2,1787238;15,922;2,504;6987,484;6,352;1,253927;-3,434;37,589;7,5893279;47,0799;27,456923;32,982639;37,52866
COL;2003;1,8170788;17,682;3,918;7314,035;7,13;1,250347;-2,689;44,749;7,6726672;46,056124;27,346036;36,516184;40,71713
COL;2004;2,5758184;18,773;5,333;7818,98;5,904;1,232546;-1,264;41,214;7,7628116;45,01945;28,855017;35,863427;45,234244
COL;2005;6,9834753;18,93;4,707;8347,732;5,051;1,222202;-0,014;38,284;7,8615459;43,925986;30,710349;35,634238;49,502951
COL;2006;4,1519232;20,614;6,698;9071,159;4,293;1,19823;-0,992;35,754;7,9830741;42,978747;32,096886;38,173942;51,683533
COL;2007;4,2840217;20,131;6,901;9837,087;5,544;1,193148;-0,847;32,469;8,1128891;41,929431;33,554265;36,329894;52,569564
COL;2008;4,3300953;20,843;3,547;10263,37;6,997;1,185829;-0,253;32,144;8,2604541;40,850908;35,696851;38,052061;55,476518
COL;2009;3,4362062;18,704;1,652;10388,704;4,203;1,180826;-2,794;35,171;8,438465;39,846549;36,695312;34,280002;62,007242
COL;2010;2,2402563;19,107;3,972;10805,724;2,272;1,173637;-3,298;36,439;8,6550966;38,957916;37,876712;33,700846;65,988557
COL;2011;4,3670523;20,924;6,59;11618,941;3,415;1,16871;-1,985;35,634;8,9068796;38,100324;39,596757;38,668869;65,143676
COL;2012;4,0684371;20,785;4,044;12169,566;3,169;1,159502;0,081;34,071;9,1915973;37,36017;42,892171;38,296098;69,574709
COL;2013;4,2622812;20,914;4,936;12830,008;2,017;1,150456;-0,86;37,795;9,5104944;36,695697;45,622688;37,836164;69,842412
COM;2001;0,5206484;13,177;3,329;1262,506;5,571;2,197891;-3,601;89,705;5,5211018;81,9063;26,955748;47,845095;9,843074
COM;2002;0,17444579;11,666;4,15;1307,237;3,578;2,150621;-3,634;81,666;5,4786764;80,701198;28,136351;43,751124;10,125467
COM;2003;0,24995411;8,899;2,474;1337,795;3,713;2,105341;-3,439;74,824;5,4265462;79,462426;25,674429;50,767361;10,789086
COM;2004;0,18236233;5,178;-0,239;1331,351;4,496;2,908674;-1,681;72,797;5,3657394;78,277635;23,660383;47,932523;8,6414061
COM;2005;0,14686726;2,881;4,23;1415,217;3,007;1,173526;0,055;67,526;5,299877;77,19336;24,553974;51,392909;11,387776
COM;2006;0,19150593;4,084;1,242;1446,439;3,389;2,143528;-2,571;65,651;5,279933;76,387484;26,099978;53,136145;11,626239
COM;2007;1,6610926;6,22;0,492;1448,765;4,486;2,894093;-2,016;61,794;5,2547283;75,632712;27,396559;56,835166;12,17881
COM;2008;0,8853977;3,859;0,975;1448,14;4,816;2,96665;-2,519;57,489;5,2186319;74,92095;28,909316;62,844607;16,189035
COM;2009;2,6297665;6,229;1,81;1442,283;4,789;3,030535;0,606;53,527;5,1658274;74,222692;31,014661;62,629495;20,908002
COM;2010;1,5725479;15,22;2,051;1446,457;3,899;2,941389;7,018;50,324;5,0961374;73,5256;34,886874;66,941885;23,714252
COM;2011;3,9380678;10,026;2,227;1465,239;2,231;2,857337;1,441;46,132;5,0605047;73,026478;36,304776;67,969733;22,095435
COM;2012;1,8175523;12,247;2,961;1491,662;5,91;3,051554;3,301;42,541;5,0080686;72,490704;39,983126;70,683771;22,584619
COM;2013;2,2524958;11,838;3,518;1523,605;1,571;2,961185;17,802;18,146;4,9540317;71,929585;39,201174;72,008952;26,040614
COD;2001;1,0795329;4,15;-2,1;377,199;357,28;2,956232;-2,139;181,617;5,735855;92,549812;2,8574081;25,041938;1,1837426
COD;2002;1,616075;5,78;2,948;382,796;25,316;2,95588;-0,137;136,042;5,7443612;92,711746;2,917258;29,316846;0,20983079
COD;2003;4,3776424;9,979;5,578;400,2;12,817;2,956578;-5,04;114,464;5,7416053;92,749256;3,1607449;54,031356;1,1606385
COD;2004;3,9721629;10,263;6,738;426,13;4,001;2,954745;-1,721;123,926;5,7309042;92,656262;5,0628105;49,336415;0,82364242
COD;2005;1,3924545;3,584;6,135;453,227;21,394;2,955535;-0,262;88,91;5,714678;92,433888;4,5303506;43,974805;1,7285401
COD;2006;1,6626439;12,492;5,321;477,681;13,211;2,956982;1,857;99,985;5,7429784;92,696333;6,0059799;44,66484;2,8957157
COD;2007;10,961237;13,23;6,256;505,894;16,713;2,955834;-0,199;83,407;5,7596065;92,676247;7,1603549;86,655693;3,6416059
COD;2008;8,7092302;0,487;6,23;531,992;17,966;2,955323;-1,116;86,953;5,7675554;92,468797;8,7397775;86,312303;6,0637384
COD;2009;-1,5222222;7,114;2,855;535,276;46,221;2,956772;1,251;89,797;5,7698351;92,168696;9,9165554;64,27508;5,2230711
COD;2010;13,296117;5,72;7,108;563,425;23,464;2,955625;2,446;27,011;5,7684792;91,813311;10,63014;91,936224;0,8496323
COD;2011;6,6922037;4,7;6,874;596,684;15,538;2,954861;-0,463;22,296;5,7962762;91,751696;10,950139;95,003329;8,5643749
COD;2012;10,529019;5,772;7,088;631,792;2,134;2,957044;1,81;19,858;5,8153935;91,556473;11,47137;73,464936;6,9683163
COD;2013;-1,334881;4,693;8,482;676,265;0,807;2,95527;3,018;18,269;5,8246145;91,227223;12,462692;75,666506;7,9210807
COG;2001;2,763023;21,582;3,803;4069,317;0,844;2,851517;6,357;195,784;6,6943539;76,474175;11,547088;130,73248;13,342821
COG;2002;10,965272;18,644;4,582;4199,321;2,985;2,870063;-0,338;180,289;6,6954082;76,656597;12,661172;135,45607;11,834719
COG;2003;9,2430357;27,025;0,813;4196,197;1,69;2,853215;0,403;204,372;6,6876152;76,780777;12,862733;156,86178;12,965794
COG;2004;-0,18323968;11,939;3,477;4335,75;3,67;2,86624;3,644;198,679;6,6726353;76,937662;12,78109;131,3682;11,342251
COG;2005;13,159124;20,634;7,756;4686,427;2,466;2,84609;14,637;108,271;6,6527776;77,180281;13,136201;138,66357;1,1036846
COG;2006;19,242566;25,203;6,236;4987,029;4,658;2,854394;16,646;98,816;6,6575268;77,259577;15,344358;149,77964;-8,2790283
COG;2007;31,429461;15,306;-1,582;4896,721;2,595;2,859789;9,389;97,957;6,6557776;77,365651;17,971884;132,0526;-6,850802
COG;2008;21,297326;17,753;5,572;5122,437;6,02;2,862499;23,381;68,063;6,6492626;77,484988;18,104452;122,15397;-15,245996
COG;2009;19,404258;8,402;7,469;5390,507;4,339;2,862739;4,801;61,626;6,6389823;77,556119;22,26614;120,62342;-14,36115
COG;2010;18,411942;27,934;8,743;5766,21;5;2,860712;16,081;22,888;6,6261148;77,536811;22,379438;139,8176;-14,341591
COG;2011;21,18422;29,941;3,41;5914,413;1,76;2,856608;16,454;33,087;6,6794636;78,169991;26,993244;145,11878;-16,134292
COG;2012;20,16339;23,571;3,813;6076,78;5,01;2,850608;6,446;34,141;6,7226851;78,677376;31,532056;144,10441;-8,9330533
COG;2013;14,470523;26,489;3,322;6243,584;4,632;2,175575;-1,802;38,184;6,7581836;79,052286;31,974496;142,60443;-7,2359801
CRI;2001;2,8065665;16,632;1,076;7789,761;11,254;3,68456;-3,379;38,611;9,1083585;47,07222;40,267122;86,00829;34,4132
CRI;2002;3,9143952;17,534;2,902;7999,203;9,169;1,730451;-4,914;40,785;9,2615143;45,65082;42,752079;90,019638;37,777585
CRI;2003;3,2827955;15,62;6,405;8545,322;9,443;1,578721;-3,384;39,996;9,4261563;44,176496;46,259781;95,204383;40,413701
CRI;2004;4,2687617;18,874;4,259;9010,064;12,318;1,602365;-3,418;41,035;9,6027346;42,750846;48,713237;95,736718;43,192983
CRI;2005;4,3127735;19,433;5,886;9699,205;13,794;1,505945;-2,795;37,47;9,7928694;41,432321;53,096968;102,47441;44,014798
CRI;2006;6,521615;21,878;8,78;10713,794;11,476;1,506975;-1,442;33,311;9,9815882;40,15549;53,980988;104,40637;43,960686
CRI;2007;7,2034621;18,41;7,935;11702,829;9,357;1,415501;0,316;27,552;10,182287;39,066273;55,077129;102,22714;47,994935
CRI;2008;6,9650982;18,238;2,732;12081,041;13,424;1,463887;-0,29;24,783;10,405601;38,09566;56,025606;100,62673;54,204504
CRI;2009;3,4797364;14,33;-1,016;11873,241;7,839;1,465145;-3,599;27,233;10,666449;37,141944;56,395065;83,976942;54,608156
CRI;2010;5,0984835;17,12;4,954;12434,128;5,665;1,443988;-5,406;29,142;10,973243;36,165159;50,090004;79,097728;50,633778
CRI;2011;5,193394;16,481;4,518;13095,878;4,879;1,271111;-4,282;30,605;11,307418;35,438813;48,913346;79,403935;52,823195
CRI;2012;5,9428722;16,57;5,168;13844,501;4,495;1,298158;-4,65;35,179;11,686895;34,618891;49,228877;78,939207;53,151914
CRI;2013;6,6708248;15,511;3,437;14366,352;5,232;1,302741;-5,631;36,299;12,097657;33,782702;49,553491;74,494612;56,910318
CIV;2001;2,4362618;11,318;0,121;2411,763;4,355;2,563851;0,967;98,379;5,3332355;81,624055;22,428005;73,550352;20,362334
CIV;2002;1,722123;14,876;-1,668;2346,931;3,08;2,570437;-0,881;87,058;5,3798328;82,187758;27,909953;79,863664;19,624456
CIV;2003;1,0802363;14,788;-1,36;2301,349;3,297;2,563423;-1,743;77,934;5,4057511;82,59411;19,781732;75,267491;16,875953
CIV;2004;1,7093898;13,003;1,232;2333,101;1,459;2,566495;-1,435;78,4;5,4118735;82,888399;22,097953;84,606687;17,354125
CIV;2005;2,0422724;14,171;1,721;2387,538;3,884;2,567712;-1,417;80,399;5,3995093;83,096935;23,091401;93,922638;17,406661
CIV;2006;1,9698617;13,28;1,516;2434,897;2,466;2,56721;-1,506;79,441;5,4794349;83,054563;24,653923;95,06973;17,579663
CIV;2007;2,1786446;11,988;1,765;2479,345;1,896;2,565117;-0,461;73,997;5,5373686;82,91482;29,093142;89,437631;20,12793
CIV;2008;1,9256612;16,871;2,543;2526,573;6,315;2,566603;-0,399;70,828;5,5734894;82,657592;27,63036;87,274853;19,392114
CIV;2009;1,6312671;18,259;3,251;2561,924;1,009;2,571271;-1,384;64,242;5,5881323;82,274564;30,634196;90,49131;21,864134
CIV;2010;1,4391242;16,765;2,018;2578,506;1,366;2,564368;-1,848;63,048;5,5828866;81,793807;33,690074;93,959434;23,012829
CIV;2011;1,1881698;20,955;-4,387;2452,508;4,895;2,5657;-5,385;93,251;5,6180744;81,124238;38,370676;91,155095;24,002862
